author_id,id,text,conversation_id,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count
1442769287064825858,1500079336203997186,"RT @WarNewsPL1: 🇷🇺🔥🇺🇦
Ukraińskie miasto Mariupol twierdzi, że siły rosyjskie łamią zawieszenie broni, ewakuacja została wstrzymana

#Ukrain…",1500079336203997186,2022-03-05T12:02:38.000Z,57,0,0,0
1402147223211855874,1500078753388666881,"RT @nafroncie: ❗️Wojska ukraińskie przejmują rosyjskie czołgi w Charkowie. 🇷🇺🇺🇦
#UkraineRussianWar #StopPutin
#wojna https://t.co/pL3vU0ZFZb",1500078753388666881,2022-03-05T12:00:19.000Z,6,0,0,0
1337480306052517888,1500078700825559040,"RT @YourAnonRaport: PODSUMOWANIE: #Anonymous grupa ATW powiązana, z powodzeniem włamała się do bazy danych Gazprom wielonarodowej korporacj…",1500078700825559040,2022-03-05T12:00:07.000Z,3,0,0,0
1496817218310623232,1500078016688529409,"RT @oko_press: Ewakuacja ponad 200 tysięcy osób z Mariupola i Wołnowachy. Wiceburmistrz Mariupola twierdzi, że Rosjanie nadal ostrzeliwują…",1500078016688529409,2022-03-05T11:57:23.000Z,14,0,0,0
1495134509725065219,1500077804473495553,"RT @bsiwekk: Rubel - najlepszy altcoin tego tygodnia

Ruble - this week's best altcoin

#Ukraina #Ukraine #Polska #kacapia #wojna #Belarus…",1500077804473495553,2022-03-05T11:56:33.000Z,1,0,0,0
1427332215235563525,1500077754519326723,"Strącony ruski bombowiec su-34 miał na pokładzie bomby FAB-500 tzw niszczyciel miast. Nie była więc to misja pokojowa czy obserwacyjna, jak mówił ruski pilot. #NATOmustbeinUkraine #UkraineRussianWar #StopputinNOW #Su34 #Chernigov #Украина #россияСмотри #Ukraine https://t.co/YK4qolrBc0",1500077754519326723,2022-03-05T11:56:21.000Z,0,0,0,0
785448189377777664,1500077424440229889,"RT @Piotr_Borowski: #Łódź #Piotrkowska jest dziś cała w barwach 🇺🇦🇵🇱🇺🇦
#StandWithUkraine️ #UkraineRussianWar #StopWarInUkraine https://t.co…",1500077424440229889,2022-03-05T11:55:02.000Z,3,0,0,0
3910851987,1500077228880707587,"RT @wkatowicach_eu: 2 sekundy, a wyrażają więcej niż tysiąc słów 🥺💙💛 Wideo: Kasia Zaremba-Majcher #UkraineRussianWar #UkraineUnderAttaсk #u…",1500077228880707587,2022-03-05T11:54:16.000Z,2,0,0,0
1156493444916944899,1500076617498042371,"RT @MPietka_: Zestrzelienie rosyjskiego śmigłowca bojowego przez ukraińskie siły zbrojne.
#Ukraina
#UkraineRussianWar
#wojna
Źródło: Espres…",1500076617498042371,2022-03-05T11:51:50.000Z,1,0,0,0
3324845109,1500076490553237505,"Rubel - najlepszy altcoin tego tygodnia

Ruble - this week's best altcoin

#Ukraina #Ukraine #Polska #kacapia #wojna #Belarus #StandWithUkraine️ #UkraineRussianWar #Bitcoin #Altcoin https://t.co/JRbxUnnM8S",1500076490553237505,2022-03-05T11:51:20.000Z,1,0,1,0
1207592725597609986,1500076479937495040,RT @pola_wilk: Za to Putin i ruscy żołnierze będą odpowiadać i poniosą karę. Ojciec żegna syna w szpitalu w Mariupolu na Ukrainie 2 marca 2…,1500076479937495040,2022-03-05T11:51:17.000Z,947,0,0,0
1266785339919732737,1500074586804731907,RT @pawelzarlok: #POGRAD Proszę wszystkich ludzi o pomoc w zebraniu pieniędzy na protezę.Zbiórka ustala w miejscu straciłem już nadzieję na…,1500074586804731907,2022-03-05T11:43:46.000Z,11,0,0,0
1170790433720623105,1500073782618300421,"RT @PogonSzczecin: Błąd rywali skrzętnie wykorzystany przez granatowo-bordowych 🤩

Mateusz Łęgowski ten dzień z pewnością zapamięta na dług…",1500073782618300421,2022-03-05T11:40:34.000Z,2,0,0,0
1876797361,1500070443696459778,"Pogon Szczecin - Radomiak Radom 4:0 #POGRAD

Zbiórka PAH Pomoc dla Ukrainy: https://t.co/tBmbupBazP

#NarysowanaEkstraklasa https://t.co/Qqe1sjHJxG",1500070443696459778,2022-03-05T11:27:18.000Z,0,1,1,0
1498698851238170629,1500068600132079616,"Uber Eats 30 zł kod eats-hncb1n
Wolt 4 x 10 zł kod 65XHG

NATO #StandWithUkraine️ Pepsi Uralkali #salondziennikarski #jakgractoznajlepszymi #UkraineRussianWar #pograd Putinizm Lugola Piorun
Miłego Coca Cola Serbów Fittipaldi PESEL zaporożu Abrams https://t.co/hrW3hIFuCK",1500068600132079616,2022-03-05T11:19:58.000Z,0,0,0,0
787858326,1500057181181427713,"RT @adam_krokowski: To oczywiście tylko zabawa, ale ponad 500 osób tt.Pogoń zagłosowało jeszcze przed meczem #POGRAD. 72% chciałoby, żeby K…",1500057181181427713,2022-03-05T10:34:36.000Z,1,0,0,0
1941951536,1500050291101683712,"Kosta Runjaić: Zmiany, które zrobiliśmy, miały duże znaczenie | 

---------
#POGRAD #Ekstraklasa #Pogoń #Szczecin 

https://t.co/snIj0KuZuD",1500050291101683712,2022-03-05T10:07:13.000Z,0,0,0,0
1496785794119393280,1500045038784589829,RT @PogonSzczecin: ZADANIE WYKONANE ✅ #POGRAD https://t.co/Ag79SpWQN1,1500045038784589829,2022-03-05T09:46:21.000Z,20,0,0,0
1388190746465996809,1500044895637151750,"Lista meczów do obejrzenia:
#STMJAG ✅
#POGRAD ✅
#BBTWAR 
#ZAGPIA 
#LGDWIS 
#WPŁGKŁ 
#GÓRCRA 
#LPORCZ 
#LEGŚLĄ 

https://t.co/awaX9MXNO2",1500044895637151750,2022-03-05T09:45:47.000Z,0,0,1,0
249576782,1500038068321107969,"Błąd rywali skrzętnie wykorzystany przez granatowo-bordowych 🤩

Mateusz Łęgowski ten dzień z pewnością zapamięta na długo. Tak trzymaj, Łęgi! 🙌 #POGRAD https://t.co/bDoC7XYVsh",1500038068321107969,2022-03-05T09:18:39.000Z,2,4,88,1
2805662065,1500035683968245761,"To oczywiście tylko zabawa, ale ponad 500 osób tt.Pogoń zagłosowało jeszcze przed meczem #POGRAD. 72% chciałoby, żeby KR w kolejnym sezonie prowadził Pogoń, ja również, a trener bardzo zaplusował wczorajszym meczem. Z Lechem przegrał składem i taktyką, wczoraj był górą 🔝 https://t.co/IpvmBj1XMn",1500035683968245761,2022-03-05T09:09:11.000Z,1,0,5,0
1331899415355854848,1500010541040943108,"RT @PogonSzczecin: 51' Drugą żółtą i czerwoną kartką napomniany Luizao 🟥 Goście grać będą w dziesiątkę. 

⚓️ 1-0 🟢 | #POGRAD",1500010541040943108,2022-03-05T07:29:16.000Z,2,0,0,0
1331899415355854848,1500009752742486017,"RT @_Ekstraklasa_: 🔚 #POGRAD 

Doskonały wieczór dla @PogonSzczecin! 🔝 https://t.co/fKz4fMOxP0",1500009752742486017,2022-03-05T07:26:08.000Z,8,0,0,0
1331899415355854848,1500009435640573954,RT @PogonSzczecin: Udany piąteczek przy Twardowskiego 😎 #POGRAD https://t.co/l8LihrzorK,1500009435640573954,2022-03-05T07:24:52.000Z,3,0,0,0
2168180816,1499986099900502016,"@HealthyPeoplePL Wczorajszy mecz #POGRAD pokazał, że w ⚽️ nie mają znaczenia spekulacje i mecz, meczowi nierówny 💁🏻‍♂️.
Przed meczem, nawet najwięksi optymiści ze Szczecina nie typowali takiego wyniku.
Powodzenia 😎.",1499313396524724225,2022-03-05T05:52:09.000Z,0,1,1,0
1312835841463590913,1499923684491935749,"Ech te rosyjskie trolle, nawet w mecz wepchną propagandę #POGRAD https://t.co/v4kKACzNsN",1499923684491935749,2022-03-05T01:44:08.000Z,0,0,0,0
906803423886168064,1499915698897932291,"Drugą połowę muszę nadrobić (praca), ale patrząc na zmiany to Kosta naszej podstawowej ofensywie dał odpocząć albo inaczej zrobił reset. 
#POGRAD",1499915698897932291,2022-03-05T01:12:24.000Z,0,0,0,0
764529209419202560,1499892346158211072,"RT @BetX_Polska: #KONKURS #POGRAD #Ekstraklasa 
🎁3x30 PLN Freebet
🧐Obserwuj @BetX_Polska, daj RT

ℹ️Wytypuj liczbę goli i żółtych kartek w…",1499892346158211072,2022-03-04T23:39:36.000Z,58,0,0,0
2415691112,1499889774617845761,"📺 #POGRAD 4:0 🍿

Pokaz siły @PogonSzczecin to przepis na udany weekend!

https://t.co/4dzkAgG6Iq",1499885071414829062,2022-03-04T23:29:23.000Z,0,2,21,0
1388190746465996809,1499884348644159489,"Lista meczów do obejrzenia:
#STMJAG ✅
#POGRAD 
#BBTWAR 
#ZAGPIA 
#LGDWIS 
#WPŁGKŁ 
#GÓRCRA 
#LPORCZ 
#LEGŚLĄ 

https://t.co/0Llv9NW0gs",1499884348644159489,2022-03-04T23:07:49.000Z,0,0,1,0
848903505331064832,1499884240619687941,POGOŃ MISTRZEM POLSKI #POGRAD,1499884240619687941,2022-03-04T23:07:24.000Z,0,0,0,0
3172721615,1499832134739144711,"Jaśnie Pan #Matczak, to typowy człowiek, który uwierzył w swoją wielkość, a jego głowa co raz bardziej zagłębia się w ciepłą i przytulną przestrzeń własnego anusa, wywołując zadowolenie swoje i innych. https://t.co/b1XmM1eLXY",1499832134739144711,2022-03-04T19:40:21.000Z,0,0,3,0
916034119133474816,1500062973120987137,Rosyjski atak na #Ukrainę jest potępiany na całym świecie.                                                                                 Ale w #Serbii ludzie wychodzą na ulice i kibicują kampanii Putina. https://t.co/o8SL1Bi2LK,1500062973120987137,2022-03-05T10:57:37.000Z,0,0,0,0
1174951825583161344,1500075116608303104,"Prawdopodobnie do piekła wysłał rosyjskiego Mi polski #Piorun, bo #Stinger nie jest w stanie razić celów lecących niżej niż (bodajże) 180m

Natomiast #Piorun'em można zestrzelić wroga nawet wtedy, gdy leci na wysokości 4 piętra 😊 https://t.co/muBoZeBfSB",1500075116608303104,2022-03-05T11:45:52.000Z,0,1,3,0
1120381305433350147,1500035498747863043,"@a_gontarz @5Commando @jasiol7 @KirkKapitan @peterslens1 @MarekAsimo Piszą, że #Stinger
https://t.co/j0TYXZn1Xs",1500029878833496065,2022-03-05T09:08:26.000Z,0,2,4,0
194399035,1499616768305811456,"#Zachód wysyła broń na #Ukraina. Jak nie #Strieła, to #Stinger 

https://t.co/aeX2c3WB4m",1499616768305811456,2022-03-04T05:24:33.000Z,0,1,23,0
3776460917,1498927138078171137,"RT @radio_szczecin: Ukraina otrzyma dodatkowe dostawy wyrzutni Stinger i Javelin, a także kolejny transport tureckich dronów.
#Ukraina #Sti…",1498927138078171137,2022-03-02T07:44:13.000Z,1,0,0,0
94290647,1498926815653642241,"Ukraina otrzyma dodatkowe dostawy wyrzutni Stinger i Javelin, a także kolejny transport tureckich dronów.
#Ukraina #Stinger #Javelin #drony #wojna

https://t.co/hsF0n2ptIg",1498926815653642241,2022-03-02T07:42:56.000Z,1,0,4,0
1265167669139038209,1498229629311758340,"Jak informuje strona ukraińskiej armii na Twitterze, do Charkowa dotarły pierwsze dostawy broni od zachodnich partnerów #Ukraina. W tej liczbie #NLAW #Stinger #Javelin. https://t.co/XluAlFteyI",1498229629311758340,2022-02-28T09:32:34.000Z,0,0,1,0
1427053580553539584,1498000654249385989,@Leszczyna @donaldtusk Zacznijmy od wyposazenia indywidualnego kazdego zolnierza. Absolutny top kamiezelka helm bron i celownik! My nawet takie braki mamy. Do tego bron przeciwpancerna i przeciwlotnicza jako absolutny priorytet. #spike #stinger #jevelin,1497492015126302722,2022-02-27T18:22:42.000Z,0,0,0,0
1261832197121683463,1497834098961825794,"Niemieckie gówna się obudziły. ""Naszym obowiązkiem jest wspieranie Ukrainy najlepiej jak potrafimy w obronie przed najeźdźcą Putina. Dlatego dostarczamy naszym przyjaciołom w #Ukraine 1000 sztuk broni przeciwpancernej i 500 #Stinger pocisków rakietowych."" https://t.co/8Xct9es97J",1497834098961825794,2022-02-27T07:20:52.000Z,0,0,0,0
1388828812260085762,1497821996859768836,"RT @dw_polski: Szefowa niem. MSZ: ""Po rozpętaniu wojny napastniczej przez Putina nasz świat stał się inny. Jesteśmy zszokowani tym pogwałce…",1497821996859768836,2022-02-27T06:32:46.000Z,8,0,0,0
612330016,1497676384310865933,"Szefowa niem. MSZ: ""Po rozpętaniu wojny napastniczej przez Putina nasz świat stał się inny. Jesteśmy zszokowani tym pogwałceniem prawa międzynarodowego, ale nie bezsilni. Dlatego pomożemy ukr. żołnierzom broniącym swojego kraju, dostarczając broń ppancerną i rakiety #Stinger ""👇 https://t.co/5aOe9ia089",1497676384310865933,2022-02-26T20:54:10.000Z,8,7,46,1
410622112,1497673405520355328,"Kanclerz @OlafScholz się ocknął: ""Rosyjski napad wyznacza punkt zwrotny. Naszym obowiązkiem jest zrobienie wszystkiego,by pomóc Ukrainie w obronie przed armią najeźdźców #Putin Dlatego dostarczymy przyjaciołom z #Ukraina 1000 sztuk broni przeciwpancernej i 500 pocisków #Stinger https://t.co/2B6inMyLtM",1497673405520355328,2022-02-26T20:42:19.000Z,0,0,1,0
410622112,1497671643967246337,"Nasz świat jest inny po agresji Putina. Jesteśmy zdumieni naruszeniem prawa międzynarodowego, ale nie bezsilni. Dlatego pomożemy bronią przeciwpancerną i rakietami #Stinger ukraińskim żołnierzom i żołnierkom, którzy walczą za swój kraj @ABaerbock Minister Spraw Zagranicznych DE https://t.co/jGT8xuUE6G",1497671643967246337,2022-02-26T20:35:19.000Z,0,0,1,0
796698893488705537,1497670433407213569,"Niemiecki rząd, który tygodniami opierał się dostawom broni na #Ukraina, zatwierdził decyzję o wyposażeniu Sił Zbrojnych Ukrainy w 1000 sztuk broni przeciwpancernej i 500 pocisków przeciwlotniczych #Stinger.",1497670433407213569,2022-02-26T20:30:31.000Z,0,0,3,0
897798706212241408,1497657457509871625,RT @AleksanderOlech: WAŻNE: 🇩🇪 Niemcy dostarczą 🇺🇦Ukrainie 1000 sztuk broni przeciwpancernej i 500 rakiet #Stinger. 🤝🤝🤝,1497657457509871625,2022-02-26T19:38:57.000Z,1,0,0,0
2174452834,1497656869497806852,"Trochę to trwało ale w końcu jest, jak sam Olaf Sholz to nazywa ""punkt zwrotny"". Niemcy rozpoczynają wojskową pomoc dla Ukrainy, 1000 sztuk broni przeciwpancernej i 500 szt. rakiet #Stinger . 

#UkraineUnderAttack #Germany #Russia https://t.co/MV6WqPrKz2",1497656869497806852,2022-02-26T19:36:37.000Z,0,0,1,0
1198969213316141063,1497655159241031681,WAŻNE: 🇩🇪 Niemcy dostarczą 🇺🇦Ukrainie 1000 sztuk broni przeciwpancernej i 500 rakiet #Stinger. 🤝🤝🤝 https://t.co/V3Kkc4Klgf,1497655159241031681,2022-02-26T19:29:49.000Z,1,0,6,0
706049140048924673,1497650729158328327,"Lepiej późno niż wcale. Tylko gdzie i kiedy to dotrze...

""From its own stockpile, the #German government will send 1,000 anti-tank weapons and 500 #Stinger anti-aircraft defense systems to #Ukraine"".

https://t.co/DA3ohKfVEk",1497650729158328327,2022-02-26T19:12:13.000Z,0,2,2,0
1316996873757036544,1497643076243832840,"RT @Piotr94086985: Nareszcie.
Inwazja rosyjska wyznacza punkt zwrotny. Naszym obowiązkiem jest wspieranie Ukrainy najlepiej jak potrafimy w…",1497643076243832840,2022-02-26T18:41:48.000Z,1,0,0,0
1438493808019140608,1497642551477682182,"Nareszcie.
Inwazja rosyjska wyznacza punkt zwrotny. Naszym obowiązkiem jest wspieranie Ukrainy najlepiej jak potrafimy w obronie przed najeźdźcą Putina. Dlatego dostarczamy naszym przyjaciołom w #Ukraine 1000 sztuk broni przeciwpancernej i 500 #Stinger pocisków rakietowych. https://t.co/P4jWX9ap1r",1497642551477682182,2022-02-26T18:39:43.000Z,1,0,1,0
2250045585,1497642154998611974,"RT @dw_polski: Kanclerz RFN: ""Rosyjska inwazja oznacza punkt zwrotny. Naszym obowiązkiem jest wsparcie Ukrainy najlepiej jak potrafimy w ob…",1497642154998611974,2022-02-26T18:38:09.000Z,4,0,0,0
612330016,1497639974061191170,"Kanclerz RFN: ""Rosyjska inwazja oznacza punkt zwrotny. Naszym obowiązkiem jest wsparcie Ukrainy najlepiej jak potrafimy w obronie przeciwko nacierającej armii Putina. Dlatego dostarczymy naszym przyjaciołom na #Ukraina 1000 szt. broni przeciwpancernej i 500 wyrzutni #Stinger👇 https://t.co/QSOnb0eI33",1497639974061191170,2022-02-26T18:29:29.000Z,4,8,19,0
